"Instrument","Nom=","nanodac",,"Numéro de série =","0",,"Version du logiciel = ","V8.14"
,"Adresse MAC =","00:0A:8D:FF:12:F2",,"Langue =","FR",,"Pays =","FR",,"Fuseau horaire =","GMT"
"NomGroupe","Group 1"
"Temperature","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC1","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC2","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC3","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Consigne","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Puissance de chauffa","Bas =",0,"Haut =",100,"Unité =",""
"29/04/21 16:10:30",,73.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:10:40",,73.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:10:50",,73.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:11:00",,73.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:11:10",,73.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:11:20",,73.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:11:30",,73.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:11:40",,73.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:11:50",,73.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:12:00",,73.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:12:10",,73.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:12:20",,73.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:12:30",,73.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:12:40",,73.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:12:50",,73.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:13:00",,73.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:13:10",,73.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:13:20",,73.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:13:30",,73.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:13:40",,73.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:13:50",,72.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:14:00",,72.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:14:10",,72.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:14:20",,72.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:14:30",,72.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:14:40",,72.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:14:50",,72.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:15:00",,72.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:15:10",,72.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:15:20",,72.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:15:30",,72.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:15:40",,72.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:15:50",,72.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:16:00",,72.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:16:10",,72.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:16:20",,72.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:16:30",,72.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:16:40",,72.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:16:50",,72.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:17:00",,72.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:17:10",,72.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:17:20",,72.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:17:30",,72.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:17:40",,71.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:17:50",,71.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:18:00",,71.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:18:10",,71.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:18:20",,71.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:18:30",,71.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:18:40",,71.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:18:50",,71.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:19:00",,71.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:19:10",,71.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:19:20",,71.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:19:30",,71.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:19:40",,71.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:19:50",,71.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:20:00",,71.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:20:10",,71.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:20:20",,71.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:20:30",,71.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:20:40",,71.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:20:50",,71.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:21:00",,71.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:21:10",,71.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:21:20",,71.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:21:30",,71.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:21:40",,71.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:21:50",,70.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:22:00",,70.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:22:10",,70.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:22:20",,70.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:22:30",,70.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:22:40",,70.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:22:50",,70.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:23:00",,70.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:23:10",,70.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:23:20",,70.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:23:30",,70.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:23:40",,70.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:23:50",,70.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:24:00",,70.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:24:10",,70.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:24:20",,70.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:24:30",,70.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:24:40",,70.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:24:50",,70.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:25:00",,70.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:25:10",,70.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:25:20",,70.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:25:30",,70.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:25:40",,70.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:25:50",,70.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:26:00",,69.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:26:10",,69.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:26:20",,69.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:26:30",,69.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:26:40",,69.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:26:50",,69.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:27:00",,69.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:27:10",,69.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:27:20",,69.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:27:30",,69.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:27:40",,69.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:27:50",,69.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:28:00",,69.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:28:10",,69.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:28:20",,69.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:28:30",,69.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:28:40",,69.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:28:50",,69.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:29:00",,69.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:29:10",,69.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:29:20",,69.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:29:30",,69.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:29:40",,69.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:29:50",,69.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:30:00",,69.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:30:10",,68.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:30:20",,68.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:30:30",,68.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:30:40",,68.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:30:50",,68.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:31:00",,68.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:31:10",,68.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:31:20",,68.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:31:30",,68.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:31:40",,68.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:31:50",,68.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:32:00",,68.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:32:10",,68.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:32:20",,68.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:32:30",,68.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:32:40",,68.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:32:50",,68.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:33:00",,68.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:33:10",,68.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:33:20",,68.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:33:30",,68.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:33:40",,68.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:33:50",,68.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:34:00",,68.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:34:10",,68.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:34:20",,68.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:34:30",,68.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:34:40",,67.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:34:50",,67.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:35:00",,67.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:35:10",,67.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:35:20",,67.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:35:30",,67.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:35:40",,67.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:35:50",,67.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:36:00",,67.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:36:10",,67.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:36:20",,67.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:36:30",,67.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:36:40",,67.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:36:50",,67.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:37:00",,67.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:37:10",,67.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:37:20",,67.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:37:30",,67.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:37:40",,67.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:37:50",,67.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:38:00",,67.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:38:10",,67.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:38:20",,67.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:38:30",,67.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:38:40",,67.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:38:50",,67.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:39:00",,67.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:39:10",,67.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:39:20",,66.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:39:30",,66.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:39:40",,66.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:39:50",,66.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:40:00",,66.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:40:10",,66.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:40:20",,66.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:40:30",,66.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:40:40",,66.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:40:50",,66.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:41:00",,66.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:41:10",,66.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:41:20",,66.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:41:30",,66.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:41:40",,66.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:41:50",,66.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:42:00",,66.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:42:10",,66.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:42:20",,66.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:42:30",,66.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:42:40",,66.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:42:50",,66.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:43:00",,66.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:43:10",,66.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:43:20",,66.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:43:30",,66.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:43:40",,66.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:43:50",,66.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:44:00",,65.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:44:10",,65.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:44:20",,65.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:44:30",,65.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:44:40",,65.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:44:50",,65.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:45:00",,65.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:45:10",,65.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:45:20",,65.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:45:30",,65.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:45:40",,65.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:45:50",,65.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:46:00",,65.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:46:10",,65.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:46:20",,65.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:46:30",,65.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:46:40",,65.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:46:50",,65.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:47:00",,65.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:47:10",,65.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:47:20",,65.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:47:30",,65.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:47:40",,65.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:47:50",,65.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:48:00",,65.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:48:10",,65.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:48:20",,65.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:48:30",,65.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:48:40",,65.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:48:50",,65.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:49:00",,64.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:49:10",,64.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:49:20",,64.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:49:30",,64.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:49:40",,64.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:49:50",,64.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:50:00",,64.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:50:10",,64.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:50:20",,64.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:50:30",,64.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:50:40",,64.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:50:50",,64.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:51:00",,64.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:51:10",,64.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:51:20",,64.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:51:30",,64.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:51:40",,64.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:51:50",,64.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:52:00",,64.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:52:10",,64.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:52:20",,64.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:52:30",,64.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:52:40",,64.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:52:50",,64.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:53:00",,64.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:53:10",,64.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:53:20",,64.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:53:30",,64.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:53:40",,64.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:53:50",,64.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:54:00",,64.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:54:10",,63.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:54:20",,63.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:54:30",,63.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:54:40",,63.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:54:50",,63.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:55:00",,63.8,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:55:10",,63.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:55:20",,63.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:55:30",,63.7,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:55:40",,63.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:55:50",,63.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:56:00",,63.6,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:56:10",,63.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:56:20",,63.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:56:30",,63.5,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:56:40",,63.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:56:50",,63.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:57:00",,63.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:57:10",,63.4,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:57:20",,63.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:57:30",,63.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:57:40",,63.3,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:57:50",,63.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:58:00",,63.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:58:10",,63.2,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:58:20",,63.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:58:30",,63.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:58:40",,63.1,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:58:50",,63.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:59:00",,63.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:59:10",,63.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:59:20",,63.0,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:59:30",,62.9,">Gamme",">Gamme",">Gamme",0.0,0
"29/04/21 16:59:40",,62.9,">Gamme",">Gamme",">Gamme",0.0,0
