"Instrument","Nom=","nanodac",,"Numéro de série =","0",,"Version du logiciel = ","V8.14"
,"Adresse MAC =","00:0A:8D:FF:12:F2",,"Langue =","FR",,"Pays =","FR",,"Fuseau horaire =","GMT"
"NomGroupe","Group 1"
"Temperature","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC1","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC2","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC3","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Consigne","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Puissance de chauffa","Bas =",0,"Haut =",100,"Unité =",""
"16/04/21 07:41:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:42:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:42:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:42:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:42:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:42:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:42:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:43:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:43:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:43:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:43:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:43:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:43:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:44:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:44:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:44:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:44:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:44:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:44:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:45:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:45:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:45:20",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:45:30",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:45:40",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:45:50",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:46:00",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:46:10",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:46:20",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:46:30",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:46:40",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:46:50",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:47:00",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:47:10",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:47:20",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:47:30",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:47:40",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:47:50",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:48:00",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:48:10",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:48:20",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:48:30",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:48:40",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:48:50",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:49:00",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:49:10",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:49:20",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:49:30",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:49:40",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:49:50",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:50:00",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:50:10",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:50:20",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:50:30",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:50:40",,37.9,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:50:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:51:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:51:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:51:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:51:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:51:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:51:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:52:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:52:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:52:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:52:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:52:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:52:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:53:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:53:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:53:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:53:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:53:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:53:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:54:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:54:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:54:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:54:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:54:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:54:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:55:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:55:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:55:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:55:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:55:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:55:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:56:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:56:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:56:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:56:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:56:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:56:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:57:00",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:57:10",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:57:20",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:57:30",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:57:40",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:57:50",,38.0,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:58:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:58:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:58:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:58:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:58:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:58:50",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:59:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:59:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:59:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:59:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:59:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 07:59:50",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:00:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:00:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:00:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:00:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:00:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:00:50",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:01:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:01:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:01:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:01:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:01:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:01:50",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:02:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:02:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:02:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:02:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:02:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:02:50",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:03:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:03:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:03:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:03:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:03:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:03:50",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:04:00",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:04:10",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:04:20",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:04:30",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:04:40",,38.1,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:04:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:05:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:05:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:05:20",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:05:30",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:05:40",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:05:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:06:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:06:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:06:20",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:06:30",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:06:40",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:06:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:07:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:07:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:07:20",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:07:30",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:07:40",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:07:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:08:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:08:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:08:20",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:08:30",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:08:40",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:08:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:09:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:09:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:09:20",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:09:30",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:09:40",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:09:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:10:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:10:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:10:20",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:10:30",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:10:40",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:10:50",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:11:00",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:11:10",,38.2,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:11:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:11:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:11:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:11:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:12:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:12:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:12:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:12:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:12:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:12:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:13:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:13:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:13:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:13:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:13:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:13:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:14:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:14:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:14:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:14:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:14:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:14:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:15:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:15:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:15:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:15:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:15:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:15:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:16:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:16:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:16:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:16:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:16:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:16:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:17:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:17:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:17:20",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:17:30",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:17:40",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:17:50",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:18:00",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:18:10",,38.3,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:18:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:18:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:18:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:18:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:19:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:19:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:19:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:19:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:19:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:19:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:20:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:20:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:20:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:20:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:20:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:20:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:21:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:21:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:21:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:21:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:21:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:21:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:22:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:22:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:22:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:22:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:22:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:22:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:23:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:23:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:23:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:23:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:23:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:23:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:24:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:24:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:24:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:24:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:24:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:24:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:25:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:25:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:25:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:25:30",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:25:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:25:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:26:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:26:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:26:20",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:26:30",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:26:40",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:26:50",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:27:00",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:27:10",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:27:20",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:27:30",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:27:40",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:27:50",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:28:00",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:28:10",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:28:20",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:28:30",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:28:40",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:28:50",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:29:00",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:29:10",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:29:20",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:29:30",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:29:40",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:29:50",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:30:00",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:30:10",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:30:20",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:30:30",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:30:40",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:30:50",,38.5,">Gamme",">Gamme",">Gamme",0.0,0
"16/04/21 08:31:00",,38.4,">Gamme",">Gamme",">Gamme",0.0,0
