"Instrument","Nom=","nanodac",,"Numéro de série =","0",,"Version du logiciel = ","V8.14"
,"Adresse MAC =","00:0A:8D:FF:12:F2",,"Langue =","FR",,"Pays =","FR",,"Fuseau horaire =","GMT"
"NomGroupe","Group 1"
"Temperature","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC1","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC2","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC3","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Consigne","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Puissance de chauffa","Bas =",0,"Haut =",100,"Unité =",""
"06/04/21 06:27:00",,20.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:27:10",,20.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:27:20",,20.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:27:30",,20.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:27:40",,20.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:27:50",,20.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:28:00",,20.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:28:10",,20.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:28:20",,20.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:28:30",,20.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:28:40",,20.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:28:50",,20.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:29:00",,20.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:29:10",,20.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:29:20",,20.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:29:30",,20.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:29:40",,20.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:29:50",,20.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:30:00",,20.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:30:10",,20.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:30:20",,20.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:30:30",,20.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:30:40",,20.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:30:50",,20.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:31:00",,20.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:31:10",,20.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:31:20",,20.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:31:30",,21.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:31:40",,21.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:31:50",,21.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:32:00",,21.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:32:10",,21.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:32:20",,21.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:32:30",,21.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:32:40",,21.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:32:50",,21.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:33:00",,21.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:33:10",,21.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:33:20",,21.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:33:30",,21.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:33:40",,21.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:33:50",,21.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:34:00",,21.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:34:10",,21.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:34:20",,21.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:34:30",,21.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:34:40",,21.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:34:50",,21.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:35:00",,21.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:35:10",,21.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:35:20",,21.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:35:30",,21.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:35:40",,21.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:35:50",,21.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:36:00",,21.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:36:10",,21.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:36:20",,21.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:36:30",,21.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:36:40",,21.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:36:50",,21.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:37:00",,21.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:37:10",,21.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:37:20",,21.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:37:30",,21.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:37:40",,21.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:37:50",,21.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:38:00",,21.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:38:10",,21.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:38:20",,22.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:38:30",,22.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:38:40",,22.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:38:50",,22.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:39:00",,22.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:39:10",,22.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:39:20",,22.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:39:30",,22.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:39:40",,22.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:39:50",,22.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:40:00",,22.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:40:10",,22.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:40:20",,22.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:40:30",,22.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:40:40",,22.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:40:50",,22.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:41:00",,22.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:41:10",,22.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:41:20",,22.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:41:30",,22.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:41:40",,22.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:41:50",,22.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:42:00",,22.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:42:10",,22.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:42:20",,22.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:42:30",,22.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:42:40",,22.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:42:50",,22.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:43:00",,22.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:43:10",,22.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:43:20",,22.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:43:30",,22.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:43:40",,22.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:43:50",,22.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:44:00",,22.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:44:10",,22.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:44:20",,22.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:44:30",,22.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:44:40",,22.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:44:50",,22.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:45:00",,22.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:45:10",,22.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:45:20",,22.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:45:30",,22.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:45:40",,22.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:45:50",,22.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:46:00",,23.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:46:10",,23.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:46:20",,23.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:46:30",,23.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:46:40",,23.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:46:50",,23.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:47:00",,23.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:47:10",,23.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:47:20",,23.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:47:30",,23.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:47:40",,23.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:47:50",,23.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:48:00",,23.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:48:10",,23.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:48:20",,23.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:48:30",,23.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:48:40",,23.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:48:50",,23.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:49:00",,23.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:49:10",,23.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:49:20",,23.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:49:30",,23.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:49:40",,23.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:49:50",,23.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:50:00",,23.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:50:10",,23.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:50:20",,23.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:50:30",,23.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:50:40",,23.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:50:50",,23.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:51:00",,23.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:51:10",,23.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:51:20",,23.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:51:30",,23.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:51:40",,23.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:51:50",,23.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:52:00",,23.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:52:10",,23.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:52:20",,23.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:52:30",,23.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:52:40",,23.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:52:50",,23.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:53:00",,23.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:53:10",,23.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:53:20",,23.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:53:30",,23.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:53:40",,23.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:53:50",,23.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:54:00",,23.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:54:10",,23.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:54:20",,23.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:54:30",,24.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:54:40",,24.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:54:50",,24.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:55:00",,24.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:55:10",,24.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:55:20",,24.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:55:30",,24.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:55:40",,24.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:55:50",,24.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:56:00",,24.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:56:10",,24.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:56:20",,24.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:56:30",,24.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:56:40",,24.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:56:50",,24.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:57:00",,24.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:57:10",,24.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:57:20",,24.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:57:30",,24.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:57:40",,24.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:57:50",,24.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:58:00",,24.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:58:10",,24.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:58:20",,24.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:58:30",,24.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:58:40",,24.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:58:50",,24.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:59:00",,24.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:59:10",,24.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:59:20",,24.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:59:30",,24.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:59:40",,24.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 06:59:50",,24.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:00:00",,24.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:00:10",,24.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:00:20",,24.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:00:30",,24.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:00:40",,24.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:00:50",,24.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:01:00",,24.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:01:10",,24.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:01:20",,24.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:01:30",,24.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:01:40",,24.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:01:50",,24.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:02:00",,24.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:02:10",,24.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:02:20",,24.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:02:30",,24.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:02:40",,24.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:02:50",,24.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:03:00",,24.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:03:10",,24.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:03:20",,24.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:03:30",,24.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:03:40",,24.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:03:50",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:04:00",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:04:10",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:04:20",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:04:30",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:04:40",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:04:50",,25.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:05:00",,25.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:05:10",,25.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:05:20",,25.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:05:30",,25.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:05:40",,25.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:05:50",,25.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:06:00",,25.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:06:10",,25.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:06:20",,25.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:06:30",,25.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:06:40",,25.2,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:06:50",,25.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:07:00",,25.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:07:10",,25.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:07:20",,25.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:07:30",,25.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:07:40",,25.3,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:07:50",,25.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:08:00",,25.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:08:10",,25.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:08:20",,25.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:08:30",,25.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:08:40",,25.4,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:08:50",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:09:00",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:09:10",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:09:20",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:09:30",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:09:40",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:09:50",,25.5,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:10:00",,25.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:10:10",,25.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:10:20",,25.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:10:30",,25.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:10:40",,25.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:10:50",,25.6,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:11:00",,25.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:11:10",,25.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:11:20",,25.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:11:30",,25.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:11:40",,25.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:11:50",,25.7,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:12:00",,25.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:12:10",,25.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:12:20",,25.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:12:30",,25.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:12:40",,25.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:12:50",,25.8,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:13:00",,25.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:13:10",,25.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:13:20",,25.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:13:30",,25.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:13:40",,25.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:13:50",,25.9,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:14:00",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:14:10",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:14:20",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:14:30",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:14:40",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:14:50",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:15:00",,26.0,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:15:10",,26.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:15:20",,26.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:15:30",,26.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:15:40",,26.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:15:50",,26.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:16:00",,26.1,">Gamme",">Gamme",">Gamme",0.0,0
"06/04/21 07:16:10",,26.2,">Gamme",">Gamme",">Gamme",0.0,0
