"Instrument","Nom=","nanodac",,"Numéro de série =","0",,"Version du logiciel = ","V8.14"
,"Adresse MAC =","00:0A:8D:FF:12:F2",,"Langue =","FR",,"Pays =","FR",,"Fuseau horaire =","GMT"
"NomGroupe","Group 1"
"Temperature","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC1","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC2","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC3","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Consigne","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Puissance de chauffa","Bas =",0,"Haut =",100,"Unité =",""
"25/04/21 15:04:40",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:04:50",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:05:00",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:05:10",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:05:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:05:30",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:05:40",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:05:50",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:06:00",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:06:10",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:06:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:06:30",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:06:40",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:06:50",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:07:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:07:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:07:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:07:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:07:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:07:50",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:08:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:08:10",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:08:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:08:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:08:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:08:50",,37.6,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:09:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:09:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:09:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:09:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:09:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:09:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:10:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:10:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:10:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:10:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:10:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:10:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:11:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:11:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:11:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:11:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:11:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:11:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:12:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:12:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:12:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:12:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:12:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:12:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:13:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:13:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:13:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:13:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:13:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:13:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:14:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:14:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:14:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:14:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:14:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:14:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:15:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:15:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:15:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:15:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:15:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:15:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:16:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:16:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:16:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:16:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:16:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:16:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:17:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:17:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:17:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:17:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:17:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:17:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:18:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:18:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:18:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:18:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:18:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:18:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:19:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:19:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:19:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:19:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:19:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:19:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:20:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:20:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:20:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:20:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:20:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:20:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:21:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:21:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:21:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:21:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:21:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:21:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:22:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:22:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:22:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:22:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:22:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:22:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:23:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:23:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:23:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:23:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:23:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:23:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:24:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:24:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:24:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:24:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:24:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:24:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:25:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:25:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:25:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:25:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:25:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:25:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:26:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:26:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:26:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:26:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:26:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:26:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:27:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:27:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:27:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:27:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:27:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:27:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:28:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:28:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:28:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:28:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:28:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:28:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:29:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:29:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:29:20",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:29:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:29:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:29:50",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:30:00",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:30:10",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:30:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:30:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:30:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:30:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:31:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:31:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:31:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:31:30",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:31:40",,37.7,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:31:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:32:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:32:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:32:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:32:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:32:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:32:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:33:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:33:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:33:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:33:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:33:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:33:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:34:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:34:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:34:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:34:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:34:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:34:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:35:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:35:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:35:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:35:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:35:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:35:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:36:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:36:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:36:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:36:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:36:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:36:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:37:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:37:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:37:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:37:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:37:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:37:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:38:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:38:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:38:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:38:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:38:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:38:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:39:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:39:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:39:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:39:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:39:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:39:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:40:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:40:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:40:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:40:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:40:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:40:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:41:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:41:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:41:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:41:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:41:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:41:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:42:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:42:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:42:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:42:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:42:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:42:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:43:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:43:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:43:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:43:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:43:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:43:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:44:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:44:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:44:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:44:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:44:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:44:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:45:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:45:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:45:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:45:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:45:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:45:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:46:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:46:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:46:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:46:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:46:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:46:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:47:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:47:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:47:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:47:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:47:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:47:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:48:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:48:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:48:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:48:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:48:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:48:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:49:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:49:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:49:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:49:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:49:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:49:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:50:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:50:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:50:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:50:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:50:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:50:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:51:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:51:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:51:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:51:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:51:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:51:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:52:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:52:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:52:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:52:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:52:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:52:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:53:00",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:53:10",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:53:20",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:53:30",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:53:40",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
"25/04/21 15:53:50",,37.8,">Gamme",">Gamme",">Gamme",0.0,0
